Round,Date,HomeTeam,HomeGoals,HomeYellows,HomeReds,HomeSecondYellows,AwayTeam,AwayGoals,AwayYellows,AwayReds,AwaySecondYellows,Referee,RefereeYellows,RefereeReds,Stadium,Location,Attendance
Round 34,20/04/18,Leganés,0,0,0,0,Deportivo,0,2,0,0,Alfonso Alvarez Izquierdo,5.72,0.36,Estadio Municipal de Butarque,"Leganes, Spain",10124.0
Round 34,21/04/18,Eibar,0,4,0,0,Getafe,1,1,0,0,Ignacio Iglesias Villanueva,5.62,0.35,Ipurua Municipal Stadium,"Eibar, Spain",4860.0
Round 34,21/04/18,Celta,1,1,0,0,Valencia,1,2,0,0,Alberto Undiano,4.53,0.14,Municipal de Balaidos,"Vigo, Spain",17316.0
Round 34,22/04/18,Girona,0,1,0,0,Espanyol,2,2,0,0,Javier Alberola Rojas,3.7,0.15,Estadi Montilivi,"Girona, Spain",12313.0
Round 34,22/04/18,Málaga,2,4,0,0,Real Sociedad,0,1,0,0,Javier Estrada Fernandez,5.38,0.25,La Rosaleda,"Malaga, Spain",14102.0
Round 34,22/04/18,Las Palmas,0,2,0,0,Alavés,4,2,0,0,Mario Melero Lopez,5.55,0.21,Gran Canaria,"Las Palmas de Gran Canaria, Spain",7143.0
Round 34,22/04/18,Atl. Madrid,0,2,0,0,Betis,0,5,0,0,Juan Martinez Munuera,4.9,0.19,Cívitas Metropolitano,"Madrid, Spain",67703.0
Round 34,23/04/18,Athletic Club,1,3,0,0,Levante,3,3,0,0,José Luis Munuera Montero,4.75,0.37,San Mamés,"Bilbao, Spain",24587.0
Round 34,9/5/2018,Barcelona,5,0,0,0,Villarreal,1,3,0,0,Jose Maria Sanchez Martinez,5.74,0.28,Spotify Camp Nou,"Barcelona, Spain",54743.0
Round 34,9/5/2018,Sevilla,3,3,0,0,Real Madrid,2,1,0,0,Antonio Mateu Lahoz,5.18,0.22,Ramón Sánchez Pizjuán,"Seville, Spain",38524.0
Round 33,17/04/18,Deportivo,0,0,0,0,Sevilla,0,2,0,0,David Medie Jimenez,4.94,0.31,Riazor,"La Coruna, Spain",24374.0
Round 33,17/04/18,Celta,2,3,0,0,Barcelona,2,0,1,0,David Fernandez Borbalan,5.63,0.31,Municipal de Balaidos,"Vigo, Spain",20347.0
Round 33,17/04/18,Villarreal,2,1,0,0,Leganés,1,1,0,0,Daniel Jesus Trujillo Suarez,4.75,0.26,Estadio de la Ceramica,"Villarreal, Spain",12556.0
Round 33,18/04/18,Espanyol,0,3,0,0,Eibar,1,2,0,0,Alejandro Hernandez,5.51,0.27,RCDE Stadium,"Cornella, Spain",12113.0
Round 33,18/04/18,Valencia,1,1,1,0,Getafe,2,7,0,0,Ricardo De Burgos Bengoetxea,4.96,0.17,Mestalla,"Valencia, Spain",35829.0
Round 33,18/04/18,Real Madrid,1,2,0,0,Athletic Club,1,4,0,0,Juan Martinez Munuera,4.9,0.19,Santiago Bernabéu,"Madrid, Spain",59193.0
Round 33,19/04/18,Alavés,1,4,0,0,Girona,2,4,0,0,Pablo Gonzales Fuertes,5.91,0.37,Estadio de Mendizorroza,"Vitoria-Gasteiz, Spain",18366.0
Round 33,19/04/18,Real Sociedad,3,1,0,0,Atl. Madrid,0,0,0,0,Javier Alberola Rojas,3.7,0.15,Reale Arena,"San Sebastian, Spain",21404.0
Round 33,19/04/18,Levante,1,1,0,0,Málaga,0,1,0,0,Santiago Jaime Latre,5.58,0.22,Ciudad de Valencia,"Valencia, Spain",17372.0
Round 33,19/04/18,Betis,1,3,0,0,Las Palmas,0,4,0,1,Jose Maria Sanchez Martinez,5.75,0.27,Benito Villamarin,"Seville, Spain",45151.0
Round 32,13/04/18,Girona,0,7,0,0,Betis,1,5,0,0,Santiago Jaime Latre,5.58,0.22,Estadi Montilivi,"Girona, Spain",11286.0
Round 32,14/04/18,Sevilla,2,4,0,1,Villarreal,2,2,0,1,Pablo Gonzales Fuertes,5.91,0.37,Ramón Sánchez Pizjuán,"Seville, Spain",32192.0
Round 32,14/04/18,Barcelona,2,2,0,0,Valencia,1,2,0,0,Carlos Del Cerro Grande,4.81,0.22,Spotify Camp Nou,"Barcelona, Spain",69544.0
Round 32,14/04/18,Las Palmas,0,0,0,0,Real Sociedad,1,2,0,0,Alfonso Alvarez Izquierdo,5.72,0.36,Gran Canaria,"Las Palmas de Gran Canaria, Spain",10531.0
Round 32,14/04/18,Leganés,1,3,0,0,Celta,0,3,0,0,Alejandro Hernandez,5.51,0.27,Estadio Municipal de Butarque,"Leganes, Spain",10393.0
Round 32,14/04/18,Athletic Club,2,2,0,0,Deportivo,3,1,0,0,Jose Luis Gonzalez Gonzalez,4.82,0.22,San Mamés,"Bilbao, Spain",37715.0
Round 32,15/04/18,Eibar,0,2,0,0,Alavés,1,1,0,0,Alberto Undiano,4.53,0.14,Ipurua Municipal Stadium,"Eibar, Spain",5754.0
Round 32,15/04/18,Atl. Madrid,3,2,0,0,Levante,0,1,0,0,Jesus Gil Manzano,5.27,0.26,Cívitas Metropolitano,"Madrid, Spain",58043.0
Round 32,15/04/18,Getafe,1,5,0,1,Espanyol,0,2,0,0,Mario Melero Lopez,5.55,0.21,Coliseum Alfonso Pérez,"Getafe, Spain",10593.0
Round 32,15/04/18,Málaga,1,4,0,0,Real Madrid,2,0,0,0,Ricardo De Burgos Bengoetxea,4.96,0.17,La Rosaleda,"Malaga, Spain",27112.0
Round 31,6/4/2018,Deportivo,3,4,0,0,Málaga,2,3,0,0,Antonio Mateu Lahoz,5.18,0.22,Riazor,"La Coruna, Spain",16932.0
Round 31,7/4/2018,Alavés,2,2,0,0,Getafe,0,3,0,0,Santiago Jaime Latre,5.58,0.22,Estadio de Mendizorroza,"Vitoria-Gasteiz, Spain",18241.0
Round 31,7/4/2018,Celta,4,1,0,0,Sevilla,0,2,0,0,Alfonso Alvarez Izquierdo,5.72,0.36,Municipal de Balaidos,"Vigo, Spain",16919.0
Round 31,7/4/2018,Betis,2,2,0,0,Eibar,0,2,0,0,David Medie Jimenez,4.94,0.31,Benito Villamarin,"Seville, Spain",50194.0
Round 31,7/4/2018,Barcelona,3,2,0,0,Leganés,1,4,0,0,Ricardo De Burgos Bengoetxea,4.96,0.17,Spotify Camp Nou,"Barcelona, Spain",72126.0
Round 31,8/4/2018,Levante,2,5,1,1,Las Palmas,1,3,0,0,David Fernandez Borbalan,5.63,0.31,Ciudad de Valencia,"Valencia, Spain",18402.0
Round 31,8/4/2018,Real Madrid,1,2,0,0,Atl. Madrid,1,3,0,0,Javier Estrada Fernandez,5.38,0.25,Santiago Bernabéu,"Madrid, Spain",78769.0
Round 31,8/4/2018,Real Sociedad,5,2,0,0,Girona,0,2,0,0,José Luis Munuera Montero,4.75,0.37,Reale Arena,"San Sebastian, Spain",18027.0
Round 31,8/4/2018,Valencia,1,3,0,0,Espanyol,0,2,0,0,Jesus Gil Manzano,5.27,0.26,Mestalla,"Valencia, Spain",36296.0
Round 31,9/4/2018,Villarreal,1,4,0,1,Athletic Club,3,5,0,0,Ignacio Iglesias Villanueva,5.62,0.35,Estadio de la Ceramica,"Villarreal, Spain",14879.0
Round 30,31/03/18,Girona,1,1,0,0,Levante,1,3,0,0,Ricardo De Burgos Bengoetxea,4.96,0.17,Estadi Montilivi,"Girona, Spain",11391.0
Round 30,31/03/18,Athletic Club,1,3,0,0,Celta,1,1,0,0,Carlos Del Cerro Grande,4.81,0.22,San Mamés,"Bilbao, Spain",33657.0
Round 30,31/03/18,Las Palmas,0,3,0,0,Real Madrid,3,0,0,0,Pablo Gonzales Fuertes,5.91,0.37,Gran Canaria,"Las Palmas de Gran Canaria, Spain",22942.0
Round 30,31/03/18,Sevilla,2,2,0,0,Barcelona,2,0,0,0,Jose Luis Gonzalez Gonzalez,4.82,0.22,Ramón Sánchez Pizjuán,"Seville, Spain",37588.0
Round 30,1/4/2018,Espanyol,0,3,0,0,Alavés,0,2,0,0,Ignacio Iglesias Villanueva,5.62,0.35,RCDE Stadium,"Cornella, Spain",15448.0
Round 30,1/4/2018,Leganés,0,3,0,0,Valencia,1,4,0,0,Mario Melero Lopez,5.55,0.21,Estadio Municipal de Butarque,"Leganes, Spain",10697.0
Round 30,1/4/2018,Eibar,0,4,0,0,Real Sociedad,0,2,0,0,Jose Maria Sanchez Martinez,5.75,0.27,Ipurua Municipal Stadium,"Eibar, Spain",6233.0
Round 30,1/4/2018,Málaga,1,2,0,0,Villarreal,0,3,0,0,Alfonso Alvarez Izquierdo,5.72,0.36,La Rosaleda,"Malaga, Spain",19142.0
Round 30,1/4/2018,Atl. Madrid,1,2,0,0,Deportivo,0,3,0,0,Daniel Jesus Trujillo Suarez,4.75,0.26,Cívitas Metropolitano,"Madrid, Spain",49351.0
Round 30,2/4/2018,Getafe,0,4,0,0,Betis,1,2,0,0,Alberto Undiano,4.53,0.14,Coliseum Alfonso Pérez,"Getafe, Spain",10628.0
Round 29,16/03/18,Levante,2,4,0,0,Eibar,1,3,0,0,Ignacio Iglesias Villanueva,5.62,0.35,Ciudad de Valencia,"Valencia, Spain",16028.0
Round 29,17/03/18,Deportivo,1,3,0,0,Las Palmas,1,3,0,0,Juan Martinez Munuera,4.9,0.19,Riazor,"La Coruna, Spain",18773.0
Round 29,17/03/18,Valencia,3,1,0,0,Alavés,1,1,0,0,José Luis Munuera Montero,4.75,0.37,Mestalla,"Valencia, Spain",35264.0
Round 29,17/03/18,Real Sociedad,1,3,0,0,Getafe,2,7,0,0,Javier Estrada Fernandez,5.38,0.25,Reale Arena,"San Sebastian, Spain",17509.0
Round 29,17/03/18,Betis,3,1,0,0,Espanyol,0,3,0,0,Ricardo De Burgos Bengoetxea,4.96,0.17,Benito Villamarin,"Seville, Spain",31230.0
Round 29,18/03/18,Leganés,2,2,0,0,Sevilla,1,3,0,1,Javier Alberola Rojas,3.7,0.15,Estadio Municipal de Butarque,"Leganes, Spain",10037.0
Round 29,18/03/18,Barcelona,2,2,0,0,Athletic Club,0,2,0,0,Santiago Jaime Latre,5.58,0.22,Spotify Camp Nou,"Barcelona, Spain",84053.0
Round 29,18/03/18,Celta,0,3,0,0,Málaga,0,2,0,0,Alberto Undiano,4.53,0.14,Municipal de Balaidos,"Vigo, Spain",17230.0
Round 29,18/03/18,Villarreal,2,5,0,0,Atl. Madrid,1,3,1,0,David Fernandez Borbalan,5.63,0.31,Estadio de la Ceramica,"Villarreal, Spain",19385.0
Round 29,18/03/18,Real Madrid,6,1,0,0,Girona,3,2,0,0,Jesus Gil Manzano,5.27,0.26,Santiago Bernabéu,"Madrid, Spain",59097.0
Round 28,9/3/2018,Girona,2,1,0,0,Deportivo,0,4,0,0,Alberto Undiano,4.53,0.14,Estadi Montilivi,"Girona, Spain",10663.0
Round 28,10/3/2018,Eibar,1,1,0,0,Real Madrid,2,1,0,0,José Luis Munuera Montero,4.75,0.37,Ipurua Municipal Stadium,"Eibar, Spain",6707.0
Round 28,10/3/2018,Sevilla,0,4,0,0,Valencia,2,2,0,0,Ricardo De Burgos Bengoetxea,4.96,0.17,Ramón Sánchez Pizjuán,"Seville, Spain",33287.0
Round 28,10/3/2018,Getafe,0,4,0,0,Levante,1,7,1,0,Daniel Jesus Trujillo Suarez,4.75,0.26,Coliseum Alfonso Pérez,"Getafe, Spain",8136.0
Round 28,10/3/2018,Málaga,0,1,1,0,Barcelona,2,1,0,0,Juan Martinez Munuera,4.9,0.19,La Rosaleda,"Malaga, Spain",26667.0
Round 28,11/3/2018,Espanyol,2,0,0,0,Real Sociedad,1,2,0,0,Antonio Mateu Lahoz,5.18,0.22,RCDE Stadium,"Cornella, Spain",20314.0
Round 28,11/3/2018,Atl. Madrid,3,1,0,0,Celta,0,2,0,0,Javier Alberola Rojas,3.7,0.15,Cívitas Metropolitano,"Madrid, Spain",50076.0
Round 28,11/3/2018,Las Palmas,0,1,1,0,Villarreal,2,1,0,0,David Medie Jimenez,4.94,0.31,Gran Canaria,"Las Palmas de Gran Canaria, Spain",18907.0
Round 28,11/3/2018,Athletic Club,2,2,0,0,Leganés,0,5,0,0,Jose Maria Sanchez Martinez,5.75,0.27,San Mamés,"Bilbao, Spain",30777.0
Round 28,12/3/2018,Alavés,1,2,0,0,Betis,3,3,0,0,Carlos Del Cerro Grande,4.81,0.22,Estadio de Mendizorroza,"Vitoria-Gasteiz, Spain",17239.0
Round 27,3/3/2018,Villarreal,0,4,0,0,Girona,2,1,0,0,Pablo Gonzales Fuertes,5.91,0.37,Estadio de la Ceramica,"Villarreal, Spain",14540.0
Round 27,3/3/2018,Sevilla,2,2,0,0,Athletic Club,0,3,0,0,Alberto Undiano,4.53,0.14,Ramón Sánchez Pizjuán,"Seville, Spain",25185.0
Round 27,3/3/2018,Deportivo,1,1,1,0,Eibar,1,2,0,0,Santiago Jaime Latre,5.58,0.22,Riazor,"La Coruna, Spain",19417.0
Round 27,3/3/2018,Leganés,2,1,0,0,Málaga,0,1,0,0,Ignacio Iglesias Villanueva,5.62,0.35,Estadio Municipal de Butarque,"Leganes, Spain",6937.0
Round 27,3/3/2018,Real Madrid,3,1,0,0,Getafe,1,2,0,1,Mario Melero Lopez,5.55,0.21,Santiago Bernabéu,"Madrid, Spain",55106.0
Round 27,4/3/2018,Levante,1,0,0,0,Espanyol,1,3,0,0,Javier Alberola Rojas,3.7,0.15,Ciudad de Valencia,"Valencia, Spain",17143.0
Round 27,4/3/2018,Barcelona,1,2,0,0,Atl. Madrid,0,2,0,0,Jesus Gil Manzano,5.27,0.26,Spotify Camp Nou,"Barcelona, Spain",90356.0
Round 27,4/3/2018,Real Sociedad,2,0,0,0,Alavés,1,1,0,0,Juan Martinez Munuera,4.9,0.19,Reale Arena,"San Sebastian, Spain",21445.0
Round 27,4/3/2018,Valencia,2,1,0,0,Betis,0,4,0,0,Alejandro Hernandez,5.51,0.27,Mestalla,"Valencia, Spain",35565.0
Round 27,5/3/2018,Celta,2,1,0,0,Las Palmas,1,2,0,0,Ricardo De Burgos Bengoetxea,4.96,0.17,Municipal de Balaidos,"Vigo, Spain",11276.0
Round 26,27/02/18,Espanyol,1,1,0,0,Real Madrid,0,1,0,0,Jose Maria Sanchez Martinez,5.75,0.27,RCDE Stadium,"Cornella, Spain",19805.0
Round 26,27/02/18,Girona,1,3,0,0,Celta,0,2,0,0,Daniel Jesus Trujillo Suarez,4.75,0.26,Estadi Montilivi,"Girona, Spain",6392.0
Round 26,28/02/18,Athletic Club,1,1,0,0,Valencia,1,2,0,0,Jesus Gil Manzano,5.27,0.26,San Mamés,"Bilbao, Spain",
Round 26,28/02/18,Getafe,3,2,0,0,Deportivo,0,4,0,0,José Luis Munuera Montero,4.75,0.37,Coliseum Alfonso Pérez,"Getafe, Spain",
Round 26,28/02/18,Málaga,0,2,0,0,Sevilla,1,2,0,0,Carlos Del Cerro Grande,4.81,0.22,La Rosaleda,"Malaga, Spain",
Round 26,28/02/18,Atl. Madrid,4,1,0,0,Leganés,0,3,0,0,Javier Estrada Fernandez,5.38,0.25,Cívitas Metropolitano,"Madrid, Spain",35033.0
Round 26,28/02/18,Eibar,1,4,0,0,Villarreal,0,2,0,0,Mario Melero Lopez,5.55,0.21,Ipurua Municipal Stadium,"Eibar, Spain",4056.0
Round 26,1/3/2018,Betis,0,2,0,0,Real Sociedad,0,0,0,0,Jose Luis Gonzalez Gonzalez,4.82,0.22,Benito Villamarin,"Seville, Spain",40288.0
Round 26,1/3/2018,Las Palmas,1,6,0,0,Barcelona,1,3,0,0,Antonio Mateu Lahoz,5.18,0.22,Gran Canaria,"Las Palmas de Gran Canaria, Spain",23778.0
Round 26,1/3/2018,Alavés,1,3,0,1,Levante,0,4,1,0,David Fernandez Borbalan,5.63,0.31,Estadio de Mendizorroza,"Vitoria-Gasteiz, Spain",16812.0
Round 25,23/02/18,Deportivo,0,5,0,0,Espanyol,0,1,0,0,David Fernandez Borbalan,5.63,0.31,Riazor,"La Coruna, Spain",18028.0
Round 25,24/02/18,Celta,2,2,0,0,Eibar,0,3,0,0,Carlos Del Cerro Grande,4.81,0.22,Municipal de Balaidos,"Vigo, Spain",15383.0
Round 25,24/02/18,Real Madrid,4,1,0,0,Alavés,0,2,0,0,Javier Estrada Fernandez,5.38,0.25,Santiago Bernabéu,"Madrid, Spain",75181.0
Round 25,24/02/18,Leganés,0,4,0,0,Las Palmas,0,5,0,0,Santiago Jaime Latre,5.58,0.22,Estadio Municipal de Butarque,"Leganes, Spain",9325.0
Round 25,24/02/18,Barcelona,6,1,0,0,Girona,1,1,0,0,Javier Alberola Rojas,3.7,0.15,Spotify Camp Nou,"Barcelona, Spain",85417.0
Round 25,25/02/18,Villarreal,1,5,0,0,Getafe,0,3,0,0,Jose Maria Sanchez Martinez,5.75,0.27,Estadio de la Ceramica,"Villarreal, Spain",16125.0
Round 25,25/02/18,Athletic Club,2,3,0,0,Málaga,1,3,0,1,Alejandro Hernandez,5.51,0.27,San Mamés,"Bilbao, Spain",37518.0
Round 25,25/02/18,Valencia,2,2,0,0,Real Sociedad,1,3,0,0,Pablo Gonzales Fuertes,5.91,0.37,Mestalla,"Valencia, Spain",37195.0
Round 25,25/02/18,Sevilla,2,3,0,0,Atl. Madrid,5,3,0,0,Juan Martinez Munuera,4.9,0.19,Ramón Sánchez Pizjuán,"Seville, Spain",37884.0
Round 25,26/02/18,Levante,0,5,0,0,Betis,2,2,0,0,Ricardo De Burgos Bengoetxea,4.96,0.17,Ciudad de Valencia,"Valencia, Spain",37884.0
Round 24,16/02/18,Girona,3,3,0,0,Leganés,0,5,0,0,Antonio Mateu Lahoz,5.18,0.22,Estadi Montilivi,"Girona, Spain",9142.0
Round 24,17/02/18,Las Palmas,1,2,0,0,Sevilla,2,3,0,0,Ignacio Iglesias Villanueva,5.62,0.35,Gran Canaria,"Las Palmas de Gran Canaria, Spain",19161.0
Round 24,17/02/18,Eibar,0,2,0,1,Barcelona,2,1,0,0,Alejandro Hernandez,5.51,0.27,Ipurua Municipal Stadium,"Eibar, Spain",6760.0
Round 24,17/02/18,Alavés,1,2,0,0,Deportivo,0,3,0,0,Mario Melero Lopez,5.55,0.21,Estadio de Mendizorroza,"Vitoria-Gasteiz, Spain",19453.0
Round 24,17/02/18,Málaga,1,2,1,0,Valencia,2,4,0,0,Daniel Jesus Trujillo Suarez,4.75,0.26,La Rosaleda,"Malaga, Spain",21134.0
Round 24,18/02/18,Real Sociedad,3,0,0,0,Levante,0,2,0,0,Santiago Jaime Latre,5.58,0.22,Reale Arena,"San Sebastian, Spain",18189.0
Round 24,18/02/18,Atl. Madrid,2,3,0,0,Athletic Club,0,2,0,0,Jose Luis Gonzalez Gonzalez,4.82,0.22,Cívitas Metropolitano,"Madrid, Spain",60022.0
Round 24,18/02/18,Espanyol,1,1,0,0,Villarreal,1,7,0,0,José Luis Munuera Montero,4.75,0.37,RCDE Stadium,"Cornella, Spain",19688.0
Round 24,18/02/18,Betis,3,3,0,0,Real Madrid,5,5,0,0,Jesus Gil Manzano,5.27,0.26,Benito Villamarin,"Seville, Spain",53486.0
Round 24,19/02/18,Getafe,3,4,0,0,Celta,0,3,0,0,Pablo Gonzales Fuertes,5.91,0.37,Coliseum Alfonso Pérez,"Getafe, Spain",8367.0
Round 23,9/2/2018,Athletic Club,0,4,0,0,Las Palmas,0,4,0,0,Javier Estrada Fernandez,5.38,0.25,San Mamés,"Bilbao, Spain",33679.0
Round 23,10/2/2018,Villarreal,1,4,0,0,Alavés,2,4,0,0,Daniel Jesus Trujillo Suarez,4.75,0.26,Estadio de la Ceramica,"Villarreal, Spain",14984.0
Round 23,10/2/2018,Málaga,0,3,0,0,Atl. Madrid,1,2,0,0,Jose Maria Sanchez Martinez,5.75,0.27,La Rosaleda,"Malaga, Spain",25482.0
Round 23,10/2/2018,Leganés,0,3,0,1,Eibar,1,2,0,0,Pablo Gonzales Fuertes,5.91,0.37,Estadio Municipal de Butarque,"Leganes, Spain",9327.0
Round 23,10/2/2018,Real Madrid,5,2,0,0,Real Sociedad,2,1,0,0,Alejandro Hernandez,5.51,0.27,Santiago Bernabéu,"Madrid, Spain",63811.0
Round 23,11/2/2018,Sevilla,1,2,0,0,Girona,0,2,0,0,Santiago Jaime Latre,5.58,0.22,Ramón Sánchez Pizjuán,"Seville, Spain",33129.0
Round 23,11/2/2018,Barcelona,0,2,0,0,Getafe,0,3,0,0,David Fernandez Borbalan,5.63,0.31,Spotify Camp Nou,"Barcelona, Spain",75861.0
Round 23,11/2/2018,Celta,2,3,0,0,Espanyol,2,4,0,0,Alexander Gonzalez Gonzalez,7.0,0.0,Municipal de Balaidos,"Vigo, Spain",15649.0
