Round,Date,HomeTeam,HomeGoals,HomeYellows,HomeReds,HomeSecondYellows,AwayTeam,AwayGoals,AwayYellows,AwayReds,AwaySecondYellows,Referee,RefereeYellows,RefereeReds,Stadium,Location,Attendance
Round 35,3/5/2015,Valencia,3,2,0,0,Eibar,1,1,0,0,Javier Estrada Fernandez,5.38,0.25,Mestalla,"Valencia, Spain",46958.0
Round 35,3/5/2015,Málaga,1,3,0,0,Elche,2,1,1,0,Alberto Undiano,4.53,0.14,La Rosaleda,"Malaga, Spain",18714.0
Round 35,4/5/2015,Almería,2,3,0,1,Celta,2,3,1,0,Jose Antonio Teixeira Vitienes,6.56,0.44,Estadio del Mediterráneo,"Almeria, Spain",10898.0
Round 34,28/04/15,Barcelona,6,0,0,0,Getafe,0,0,0,0,David Fernandez Borbalan,5.63,0.31,Spotify Camp Nou,"Barcelona, Spain",65356.0
Round 34,28/04/15,Athletic Club,1,2,0,0,Real Sociedad,1,2,1,0,Juan Martinez Munuera,4.9,0.19,San Mamés,"Bilbao, Spain",42322.0
Round 34,28/04/15,Levante,1,3,0,0,Córdoba,0,3,0,0,Jesus Gil Manzano,5.27,0.26,Ciudad de Valencia,"Valencia, Spain",14098.0
Round 34,29/04/15,Celta,1,2,0,0,Málaga,0,5,0,0,Alejandro Hernandez,5.51,0.27,Municipal de Balaidos,"Vigo, Spain",17205.0
Round 34,29/04/15,Eibar,1,3,0,0,Sevilla,3,2,0,0,Eduardo Prieto Iglesias,4.81,0.21,Ipurua Municipal Stadium,"Eibar, Spain",5517.0
Round 34,29/04/15,Real Madrid,3,1,0,0,Almería,0,0,0,0,Ignacio Iglesias Villanueva,5.62,0.35,Santiago Bernabéu,"Madrid, Spain",63813.0
Round 34,29/04/15,Elche,4,1,0,0,Deportivo,0,2,0,0,Alfonso Alvarez Izquierdo,5.72,0.36,Estadio Martínez Valero,"Elche, Spain",19262.0
Round 34,29/04/15,Villarreal,0,0,0,0,Atl. Madrid,1,5,0,0,Jose Luis Gonzalez Gonzalez,4.82,0.22,Estadio de la Ceramica,"Villarreal, Spain",18725.0
Round 34,30/04/15,Rayo Vallecano,1,2,1,0,Valencia,1,1,1,0,Inaki Vicandi Garrido,4.39,0.32,Estadio de Vallecas,"Madrid, Spain",9960.0
Round 34,30/04/15,Granada,1,2,0,0,Espanyol,2,3,0,0,Carlos Velasco Carballo,5.42,0.29,Estadio Nuevo Los Carmenes,"Granada, Spain",15097.0
Round 33,24/04/15,Córdoba,0,2,0,0,Athletic Club,1,3,0,0,Jose Antonio Teixeira Vitienes,6.56,0.44,Estadio Nuevo Arcángel,"Cordoba, Spain",16247.0
Round 33,25/04/15,Espanyol,0,6,0,1,Barcelona,2,3,1,0,Antonio Mateu Lahoz,5.18,0.22,RCDE Stadium,"Cornella, Spain",30253.0
Round 33,25/04/15,Atl. Madrid,3,3,0,0,Elche,0,2,0,0,Carlos Clos Gomez,5.33,0.3,Vicente Calderón,"Madrid, Spain",47531.0
Round 33,25/04/15,Getafe,0,4,0,0,Levante,1,3,0,0,Alfonso Alvarez Izquierdo,5.72,0.36,Coliseum Alfonso Pérez,"Getafe, Spain",5954.0
Round 33,25/04/15,Real Sociedad,0,1,0,0,Villarreal,0,4,0,0,Jesus Gil Manzano,5.27,0.26,Reale Arena,"San Sebastian, Spain",17073.0
Round 33,26/04/15,Málaga,1,5,0,0,Deportivo,1,1,0,0,Javier Estrada Fernandez,5.38,0.25,La Rosaleda,"Malaga, Spain",23851.0
Round 33,26/04/15,Almería,2,4,0,0,Eibar,0,3,0,0,Carlos Del Cerro Grande,4.81,0.22,Estadio del Mediterráneo,"Almeria, Spain",10715.0
Round 33,26/04/15,Sevilla,2,0,0,0,Rayo Vallecano,0,2,0,0,Santiago Jaime Latre,5.58,0.22,Ramón Sánchez Pizjuán,"Seville, Spain",28532.0
Round 33,26/04/15,Celta,2,3,0,0,Real Madrid,4,2,0,0,Pedro Jesus Perez Montero,5.26,0.25,Municipal de Balaidos,"Vigo, Spain",25077.0
Round 33,27/04/15,Valencia,4,3,0,0,Granada,0,3,0,0,Alberto Undiano,4.53,0.14,Mestalla,"Valencia, Spain",43800.0
Round 32,17/04/15,Levante,2,1,0,0,Espanyol,2,3,0,0,Mario Melero Lopez,5.55,0.21,Ciudad de Valencia,"Valencia, Spain",17062.0
Round 32,18/04/15,Barcelona,2,4,0,0,Valencia,0,4,0,0,Jose Luis Gonzalez Gonzalez,4.82,0.22,Spotify Camp Nou,"Barcelona, Spain",92915.0
Round 32,18/04/15,Deportivo,1,2,0,0,Atl. Madrid,2,4,0,0,David Fernandez Borbalan,5.63,0.31,Riazor,"La Coruna, Spain",24693.0
Round 32,18/04/15,Real Madrid,3,2,0,0,Málaga,1,2,0,0,Inaki Vicandi Garrido,4.39,0.32,Santiago Bernabéu,"Madrid, Spain",78354.0
Round 32,18/04/15,Athletic Club,4,2,0,0,Getafe,0,4,1,0,Antonio Mateu Lahoz,5.18,0.22,San Mamés,"Bilbao, Spain",37220.0
Round 32,19/04/15,Rayo Vallecano,2,1,0,0,Almería,0,2,0,0,Javier Estrada Fernandez,5.38,0.25,Estadio de Vallecas,"Madrid, Spain",10165.0
Round 32,19/04/15,Granada,1,2,0,0,Sevilla,1,2,0,0,Javier Estrada Fernandez,5.38,0.25,Estadio Nuevo Los Carmenes,"Granada, Spain",18275.0
Round 32,19/04/15,Villarreal,0,1,0,0,Córdoba,0,4,0,0,Ignacio Iglesias Villanueva,5.62,0.35,Estadio de la Ceramica,"Villarreal, Spain",23000.0
Round 32,19/04/15,Eibar,0,2,0,0,Celta,1,2,0,0,Carlos Velasco Carballo,5.42,0.29,Ipurua Municipal Stadium,"Eibar, Spain",4520.0
Round 32,20/04/15,Elche,1,3,0,0,Real Sociedad,0,4,0,0,Eduardo Prieto Iglesias,4.81,0.21,Estadio Martínez Valero,"Elche, Spain",19149.0
Round 31,11/4/2015,Real Madrid,3,0,0,0,Eibar,0,3,0,0,Alejandro Hernandez,5.51,0.27,Santiago Bernabéu,"Madrid, Spain",73965.0
Round 31,11/4/2015,Málaga,2,2,0,0,Atl. Madrid,2,3,0,0,Antonio Mateu Lahoz,5.18,0.22,La Rosaleda,"Malaga, Spain",26982.0
Round 31,11/4/2015,Sevilla,2,5,0,0,Barcelona,2,2,0,0,Juan Martinez Munuera,4.9,0.19,Ramón Sánchez Pizjuán,"Seville, Spain",40355.0
Round 31,11/4/2015,Almería,3,4,0,0,Granada,0,4,0,0,Santiago Jaime Latre,5.58,0.22,Estadio del Mediterráneo,"Almeria, Spain",14000.0
Round 31,11/4/2015,Celta,6,1,0,0,Rayo Vallecano,1,1,0,0,Carlos Clos Gomez,5.33,0.3,Municipal de Balaidos,"Vigo, Spain",21000.0
Round 31,12/4/2015,Getafe,1,2,0,0,Villarreal,1,6,0,0,Jose Antonio Teixeira Vitienes,6.56,0.44,Coliseum Alfonso Pérez,"Getafe, Spain",6745.0
Round 31,12/4/2015,Espanyol,1,2,0,0,Athletic Club,0,2,0,0,David Fernandez Borbalan,5.63,0.31,RCDE Stadium,"Cornella, Spain",20143.0
Round 31,12/4/2015,Real Sociedad,2,4,0,0,Deportivo,2,4,0,0,Pedro Jesus Perez Montero,5.26,0.25,Reale Arena,"San Sebastian, Spain",21894.0
Round 31,12/4/2015,Córdoba,0,0,1,0,Elche,2,2,0,0,Inaki Vicandi Garrido,4.39,0.32,Estadio Nuevo Arcángel,"Cordoba, Spain",14164.0
Round 31,13/04/15,Valencia,3,3,0,0,Levante,0,3,0,0,Ignacio Iglesias Villanueva,5.62,0.35,Mestalla,"Valencia, Spain",46955.0
Round 30,7/4/2015,Atl. Madrid,2,1,0,0,Real Sociedad,0,0,0,0,Alberto Undiano,4.53,0.14,Vicente Calderón,"Madrid, Spain",40238.0
Round 30,7/4/2015,Eibar,1,3,0,0,Málaga,0,2,0,0,Jesus Gil Manzano,5.27,0.26,Ipurua Municipal Stadium,"Eibar, Spain",4008.0
Round 30,7/4/2015,Levante,1,4,0,0,Sevilla,2,5,0,0,Carlos Velasco Carballo,5.42,0.29,Ciudad de Valencia,"Valencia, Spain",12980.0
Round 30,8/4/2015,Barcelona,4,1,0,0,Almería,0,3,0,0,Alejandro Hernandez,5.51,0.27,Spotify Camp Nou,"Barcelona, Spain",73837.0
Round 30,8/4/2015,Deportivo,1,4,0,1,Córdoba,1,2,0,0,Eduardo Prieto Iglesias,4.81,0.21,Riazor,"La Coruna, Spain",17602.0
Round 30,8/4/2015,Granada,1,4,0,1,Celta,1,5,0,0,Alfonso Alvarez Izquierdo,5.72,0.36,Estadio Nuevo Los Carmenes,"Granada, Spain",14358.0
Round 30,8/4/2015,Rayo Vallecano,0,4,0,0,Real Madrid,2,5,0,0,Mario Melero Lopez,5.55,0.21,Estadio de Vallecas,"Madrid, Spain",13016.0
Round 30,9/4/2015,Athletic Club,1,5,0,0,Valencia,1,3,1,0,Fernando Teixeira Vitienes,5.79,0.44,San Mamés,"Bilbao, Spain",43034.0
Round 30,9/4/2015,Elche,0,2,0,0,Getafe,1,3,0,0,Jose Luis Gonzalez Gonzalez,4.82,0.22,Estadio Martínez Valero,"Elche, Spain",18088.0
Round 30,9/4/2015,Villarreal,0,1,0,0,Espanyol,3,1,0,0,Carlos Del Cerro Grande,4.81,0.22,Estadio de la Ceramica,"Villarreal, Spain",13100.0
Round 29,3/4/2015,Eibar,1,4,0,1,Rayo Vallecano,2,3,0,0,Ignacio Iglesias Villanueva,5.62,0.35,Ipurua Municipal Stadium,"Eibar, Spain",3000.0
Round 29,4/4/2015,Sevilla,2,3,0,0,Athletic Club,0,3,0,0,Alfonso Alvarez Izquierdo,5.72,0.36,Ramón Sánchez Pizjuán,"Seville, Spain",27752.0
Round 29,4/4/2015,Córdoba,0,2,0,0,Atl. Madrid,2,1,0,0,Javier Estrada Fernandez,5.38,0.25,Estadio Nuevo Arcángel,"Cordoba, Spain",17659.0
Round 29,4/4/2015,Almería,1,4,0,1,Levante,4,2,0,0,Jose Luis Gonzalez Gonzalez,4.82,0.22,Estadio del Mediterráneo,"Almeria, Spain",9603.0
Round 29,4/4/2015,Málaga,1,4,0,0,Real Sociedad,1,5,0,0,Carlos Del Cerro Grande,4.81,0.22,La Rosaleda,"Malaga, Spain",27000.0
Round 29,5/4/2015,Real Madrid,9,1,0,0,Granada,1,2,0,0,Jesus Gil Manzano,5.27,0.26,Santiago Bernabéu,"Madrid, Spain",71863.0
Round 29,5/4/2015,Valencia,0,2,0,0,Villarreal,0,5,0,0,Mario Melero Lopez,5.55,0.21,Mestalla,"Valencia, Spain",49545.0
Round 29,5/4/2015,Getafe,2,1,0,0,Deportivo,1,3,0,0,Carlos Clos Gomez,5.33,0.3,Coliseum Alfonso Pérez,"Getafe, Spain",6287.0
Round 29,5/4/2015,Celta,0,2,1,0,Barcelona,1,2,0,0,Inaki Vicandi Garrido,4.39,0.32,Municipal de Balaidos,"Vigo, Spain",23731.0
Round 29,6/4/2015,Espanyol,1,3,0,0,Elche,1,3,0,0,Pedro Jesus Perez Montero,5.26,0.25,RCDE Stadium,"Cornella, Spain",13892.0
Round 28,20/03/15,Elche,0,1,0,0,Valencia,4,0,0,0,David Fernandez Borbalan,5.63,0.31,Estadio Martínez Valero,"Elche, Spain",26510.0
Round 28,21/03/15,Atl. Madrid,2,2,0,0,Getafe,0,2,0,0,Juan Martinez Munuera,4.9,0.19,Vicente Calderón,"Madrid, Spain",38673.0
Round 28,21/03/15,Rayo Vallecano,1,8,0,0,Málaga,0,1,0,1,Santiago Jaime Latre,5.58,0.22,Estadio de Vallecas,"Madrid, Spain",9110.0
Round 28,21/03/15,Levante,0,4,0,0,Celta,1,3,0,0,Jose Antonio Teixeira Vitienes,6.56,0.44,Ciudad de Valencia,"Valencia, Spain",11473.0
Round 28,21/03/15,Athletic Club,2,2,0,0,Almería,1,5,0,1,Eduardo Prieto Iglesias,4.81,0.21,San Mamés,"Bilbao, Spain",35000.0
Round 28,21/03/15,Granada,0,4,0,0,Eibar,0,1,0,0,Alberto Undiano,4.53,0.14,Estadio Nuevo Los Carmenes,"Granada, Spain",15203.0
Round 28,22/03/15,Deportivo,0,4,0,0,Espanyol,0,4,0,0,Fernando Teixeira Vitienes,5.79,0.44,Riazor,"La Coruna, Spain",19957.0
Round 28,22/03/15,Villarreal,0,2,0,0,Sevilla,2,1,0,0,Alejandro Hernandez,5.51,0.27,Estadio de la Ceramica,"Villarreal, Spain",8000.0
Round 28,22/03/15,Real Sociedad,3,1,0,0,Córdoba,1,6,2,1,Carlos Velasco Carballo,5.42,0.29,Reale Arena,"San Sebastian, Spain",21169.0
Round 28,22/03/15,Barcelona,2,5,0,0,Real Madrid,1,6,0,0,Antonio Mateu Lahoz,5.18,0.22,Spotify Camp Nou,"Barcelona, Spain",
Round 27,13/03/15,Valencia,2,1,0,0,Deportivo,0,2,0,0,Alfonso Alvarez Izquierdo,5.72,0.36,Mestalla,"Valencia, Spain",47155.0
Round 27,14/03/15,Espanyol,0,3,0,0,Atl. Madrid,0,3,1,0,Inaki Vicandi Garrido,4.39,0.32,RCDE Stadium,"Cornella, Spain",22538.0
Round 27,14/03/15,Eibar,0,1,0,0,Barcelona,2,0,0,0,Carlos Del Cerro Grande,4.81,0.22,Ipurua Municipal Stadium,"Eibar, Spain",5439.0
Round 27,14/03/15,Rayo Vallecano,3,3,0,0,Granada,1,2,0,0,Alejandro Hernandez,5.51,0.27,Estadio de Vallecas,"Madrid, Spain",10952.0
Round 27,14/03/15,Celta,1,3,0,0,Athletic Club,2,4,0,1,Antonio Mateu Lahoz,5.18,0.22,Municipal de Balaidos,"Vigo, Spain",18281.0
Round 27,15/03/15,Almería,0,4,1,0,Villarreal,0,5,0,1,Alberto Undiano,4.53,0.14,Estadio del Mediterráneo,"Almeria, Spain",9479.0
Round 27,15/03/15,Málaga,2,0,0,0,Córdoba,0,2,0,0,Jose Luis Gonzalez Gonzalez,4.82,0.22,La Rosaleda,"Malaga, Spain",24547.0
Round 27,15/03/15,Sevilla,3,2,0,0,Elche,0,3,0,0,Javier Estrada Fernandez,5.38,0.25,Ramón Sánchez Pizjuán,"Seville, Spain",31351.0
Round 27,15/03/15,Real Madrid,2,2,0,0,Levante,0,0,0,0,Pedro Jesus Perez Montero,5.26,0.25,Santiago Bernabéu,"Madrid, Spain",65000.0
Round 27,16/03/15,Getafe,0,4,0,0,Real Sociedad,1,1,0,0,Mario Melero Lopez,5.55,0.21,Coliseum Alfonso Pérez,"Getafe, Spain",9012.0
Round 26,6/3/2015,Levante,2,4,0,0,Eibar,1,7,0,1,David Fernandez Borbalan,5.63,0.31,Ciudad de Valencia,"Valencia, Spain",16932.0
Round 26,7/3/2015,Deportivo,3,1,0,0,Sevilla,4,4,0,0,Fernando Teixeira Vitienes,5.79,0.44,Riazor,"La Coruna, Spain",21555.0
Round 26,7/3/2015,Athletic Club,1,3,0,0,Real Madrid,0,4,0,0,Alberto Undiano,4.53,0.14,San Mamés,"Bilbao, Spain",52600.0
Round 26,7/3/2015,Elche,1,3,0,0,Almería,0,0,0,0,Carlos Del Cerro Grande,4.81,0.22,Estadio Martínez Valero,"Elche, Spain",23127.0
Round 26,7/3/2015,Granada,1,4,0,0,Málaga,0,5,0,0,Antonio Mateu Lahoz,5.18,0.22,Estadio Nuevo Los Carmenes,"Granada, Spain",
Round 26,8/3/2015,Barcelona,6,3,1,0,Rayo Vallecano,1,3,0,1,Jesus Gil Manzano,5.27,0.26,Spotify Camp Nou,"Barcelona, Spain",87151.0
Round 26,8/3/2015,Real Sociedad,1,2,0,0,Espanyol,0,3,0,0,Eduardo Prieto Iglesias,4.81,0.21,Reale Arena,"San Sebastian, Spain",23329.0
Round 26,8/3/2015,Villarreal,4,0,0,0,Celta,1,2,0,0,Carlos Clos Gomez,5.33,0.3,Estadio de la Ceramica,"Villarreal, Spain",21500.0
Round 26,8/3/2015,Atl. Madrid,1,5,0,0,Valencia,1,7,0,1,Santiago Jaime Latre,5.58,0.22,Vicente Calderón,"Madrid, Spain",49500.0
Round 26,9/3/2015,Córdoba,1,3,0,0,Getafe,2,2,0,0,Alfonso Alvarez Izquierdo,5.72,0.36,Estadio Nuevo Arcángel,"Cordoba, Spain",15181.0
Round 25,27/02/15,Espanyol,1,5,0,0,Córdoba,0,4,0,0,Carlos Del Cerro Grande,4.81,0.22,RCDE Stadium,"Cornella, Spain",17128.0
Round 25,28/02/15,Granada,1,2,0,0,Barcelona,3,3,0,0,Santiago Jaime Latre,5.58,0.22,Estadio Nuevo Los Carmenes,"Granada, Spain",18113.0
Round 25,28/02/15,Rayo Vallecano,4,2,0,0,Levante,2,2,0,0,Inaki Vicandi Garrido,4.39,0.32,Estadio de Vallecas,"Madrid, Spain",10512.0
Round 25,28/02/15,Almería,0,4,0,2,Deportivo,0,3,0,0,Jesus Gil Manzano,5.27,0.26,Estadio del Mediterráneo,"Almeria, Spain",
Round 25,28/02/15,Málaga,3,3,0,0,Getafe,2,1,0,0,Eduardo Prieto Iglesias,4.81,0.21,La Rosaleda,"Malaga, Spain",
Round 25,1/3/2015,Valencia,2,3,0,0,Real Sociedad,0,3,0,0,Javier Estrada Fernandez,5.38,0.25,Mestalla,"Valencia, Spain",47007.0
Round 25,1/3/2015,Eibar,0,3,0,0,Athletic Club,1,2,0,0,Fernando Teixeira Vitienes,5.79,0.44,Ipurua Municipal Stadium,"Eibar, Spain",5226.0
Round 25,1/3/2015,Sevilla,0,4,0,0,Atl. Madrid,0,7,0,0,Carlos Clos Gomez,5.33,0.3,Ramón Sánchez Pizjuán,"Seville, Spain",36001.0
Round 25,1/3/2015,Real Madrid,1,2,0,0,Villarreal,1,5,0,0,Jose Luis Gonzalez Gonzalez,4.82,0.22,Santiago Bernabéu,"Madrid, Spain",75108.0
Round 25,2/3/2015,Celta,1,6,0,0,Elche,1,3,0,0,Carlos Velasco Carballo,5.42,0.29,Municipal de Balaidos,"Vigo, Spain",14386.0
Round 24,20/02/15,Getafe,2,3,0,0,Espanyol,1,3,0,0,Santiago Jaime Latre,5.58,0.22,Coliseum Alfonso Pérez,"Getafe, Spain",9614.0
Round 24,21/02/15,Barcelona,0,4,0,0,Málaga,1,3,0,0,Juan Martinez Munuera,4.9,0.19,Spotify Camp Nou,"Barcelona, Spain",78276.0
Round 24,21/02/15,Córdoba,1,1,0,0,Valencia,2,2,0,0,Alberto Undiano,4.53,0.14,Estadio Nuevo Arcángel,"Cordoba, Spain",17034.0
Round 24,21/02/15,Atl. Madrid,3,2,0,1,Almería,0,1,0,0,Antonio Mateu Lahoz,5.18,0.22,Vicente Calderón,"Madrid, Spain",44000.0
Round 24,21/02/15,Deportivo,0,3,0,1,Celta,2,4,0,0,Pedro Jesus Perez Montero,5.26,0.25,Riazor,"La Coruna, Spain",30334.0
Round 24,22/02/15,Real Sociedad,4,5,0,0,Sevilla,3,3,0,0,Fernando Teixeira Vitienes,5.79,0.44,Reale Arena,"San Sebastian, Spain",21738.0
Round 24,22/02/15,Athletic Club,1,3,0,0,Rayo Vallecano,0,2,0,0,David Fernandez Borbalan,5.63,0.31,San Mamés,"Bilbao, Spain",32600.0
Round 24,22/02/15,Villarreal,1,2,0,0,Eibar,0,0,0,0,Mario Melero Lopez,5.55,0.21,Estadio de la Ceramica,"Villarreal, Spain",
Round 24,22/02/15,Elche,0,4,0,0,Real Madrid,2,1,0,0,Ignacio Iglesias Villanueva,5.62,0.35,Estadio Martínez Valero,"Elche, Spain",31512.0
Round 24,23/02/15,Levante,2,3,1,0,Granada,1,5,2,0,Alfonso Alvarez Izquierdo,5.72,0.36,Ciudad de Valencia,"Valencia, Spain",13692.0
Round 23,13/02/15,Almería,2,5,0,0,Real Sociedad,2,4,0,0,Carlos Velasco Carballo,5.42,0.29,Estadio del Mediterráneo,"Almeria, Spain",8885.0
Round 23,14/02/15,Sevilla,3,0,1,0,Córdoba,0,1,1,0,Inaki Vicandi Garrido,4.39,0.32,Ramón Sánchez Pizjuán,"Seville, Spain",29850.0
Round 23,14/02/15,Real Madrid,2,2,0,0,Deportivo,0,4,0,0,Javier Estrada Fernandez,5.38,0.25,Santiago Bernabéu,"Madrid, Spain",73671.0
Round 23,14/02/15,Granada,0,4,1,0,Athletic Club,0,4,0,0,Carlos Clos Gomez,5.33,0.3,Estadio Nuevo Los Carmenes,"Granada, Spain",14879.0
Round 23,14/02/15,Málaga,0,3,0,0,Espanyol,2,6,1,0,Jesus Gil Manzano,5.27,0.26,La Rosaleda,"Malaga, Spain",16134.0
Round 23,15/02/15,Valencia,1,3,0,0,Getafe,0,4,0,0,Jose Luis Gonzalez Gonzalez,4.82,0.22,Mestalla,"Valencia, Spain",45000.0
Round 23,15/02/15,Barcelona,5,1,0,0,Levante,0,2,0,0,Mario Melero Lopez,5.55,0.21,Spotify Camp Nou,"Barcelona, Spain",74963.0
Round 23,15/02/15,Rayo Vallecano,2,2,0,0,Villarreal,0,2,0,0,Pedro Jesus Perez Montero,5.26,0.25,Estadio de Vallecas,"Madrid, Spain",10914.0
