Round,Date,HomeTeam,HomeGoals,HomeYellows,HomeReds,HomeSecondYellows,AwayTeam,AwayGoals,AwayYellows,AwayReds,AwaySecondYellows,Referee,RefereeYellows,RefereeReds,Stadium,Location,Attendance
Round 22,31/01/16,Sevilla,3,1,0,0,Levante,1,1,0,0,Alfonso Alvarez Izquierdo,5.72,0.36,Ramón Sánchez Pizjuán,"Seville, Spain",33487.0
Round 22,31/01/16,Valencia,0,0,0,0,Sporting,1,2,0,0,Jose Luis Gonzalez Gonzalez,4.82,0.22,Mestalla,"Valencia, Spain",35277.0
Round 22,31/01/16,Las Palmas,2,6,0,0,Celta,1,3,0,1,Jose Maria Sanchez Martinez,5.74,0.28,Gran Canaria,"Las Palmas de Gran Canaria, Spain",18473.0
Round 22,31/01/16,Real Madrid,6,1,0,0,Espanyol,0,3,0,0,Alejandro Hernandez,5.51,0.27,Santiago Bernabéu,"Madrid, Spain",65768.0
Round 22,1/2/2016,Deportivo,2,0,0,0,Rayo Vallecano,2,0,0,0,Inaki Vicandi Garrido,4.39,0.32,Riazor,"La Coruna, Spain",19055.0
Round 21,22/01/16,Sporting,5,2,0,0,Real Sociedad,1,2,0,0,David Fernandez Borbalan,5.63,0.31,El Molinón,"Gijon, Spain",23320.0
Round 21,23/01/16,Málaga,1,3,0,0,Barcelona,2,3,0,0,Carlos Clos Gomez,5.33,0.3,La Rosaleda,"Malaga, Spain",27559.0
Round 21,23/01/16,Espanyol,2,3,0,1,Villarreal,2,1,0,0,Pedro Jesus Perez Montero,5.26,0.25,RCDE Stadium,"Cornella, Spain",16251.0
Round 21,23/01/16,Granada,3,2,0,0,Getafe,2,3,0,0,Ricardo De Burgos Bengoetxea,4.96,0.17,Estadio Nuevo Los Carmenes,"Granada, Spain",15448.0
Round 21,23/01/16,Rayo Vallecano,3,3,0,0,Celta,0,5,0,0,Santiago Jaime Latre,5.58,0.22,Estadio de Vallecas,"Madrid, Spain",10676.0
Round 21,24/01/16,Athletic Club,5,2,0,0,Eibar,2,2,0,0,Jesus Gil Manzano,5.27,0.26,San Mamés,"Bilbao, Spain",43557.0
Round 21,24/01/16,Atl. Madrid,0,3,0,0,Sevilla,0,4,0,1,Ignacio Iglesias Villanueva,5.62,0.35,Vicente Calderón,"Madrid, Spain",52793.0
Round 21,24/01/16,Deportivo,1,3,0,0,Valencia,1,2,0,0,Mario Melero Lopez,5.55,0.21,Riazor,"La Coruna, Spain",23782.0
Round 21,24/01/16,Betis,1,3,0,0,Real Madrid,1,2,0,0,Juan Martinez Munuera,4.9,0.19,Benito Villamarin,"Seville, Spain",48111.0
Round 21,25/01/16,Levante,3,3,0,1,Las Palmas,2,4,0,0,Carlos Velasco Carballo,5.42,0.29,Ciudad de Valencia,"Valencia, Spain",13155.0
Round 20,16/01/16,Sevilla,2,3,0,1,Málaga,1,2,0,1,Javier Estrada Fernandez,5.38,0.25,Ramón Sánchez Pizjuán,"Seville, Spain",34371.0
Round 20,16/01/16,Celta,4,1,0,0,Levante,3,3,0,0,Carlos Del Cerro Grande,4.81,0.22,Municipal de Balaidos,"Vigo, Spain",16943.0
Round 20,16/01/16,Villarreal,0,2,0,0,Betis,0,1,0,0,Jose Luis Gonzalez Gonzalez,4.82,0.22,Estadio de la Ceramica,"Villarreal, Spain",16405.0
Round 20,16/01/16,Real Sociedad,1,1,0,0,Deportivo,1,3,0,0,Juan Martinez Munuera,4.9,0.19,Reale Arena,"San Sebastian, Spain",16783.0
Round 20,17/01/16,Valencia,2,1,0,0,Rayo Vallecano,2,3,0,0,Eduardo Prieto Iglesias,4.81,0.21,Mestalla,"Valencia, Spain",35024.0
Round 20,17/01/16,Real Madrid,5,1,0,0,Sporting,1,1,0,0,Alberto Undiano,4.53,0.14,Santiago Bernabéu,"Madrid, Spain",70356.0
Round 20,17/01/16,Getafe,3,2,0,0,Espanyol,1,2,0,0,Carlos Clos Gomez,5.33,0.3,Coliseum Alfonso Pérez,"Getafe, Spain",6540.0
Round 20,17/01/16,Las Palmas,0,0,0,0,Atl. Madrid,3,2,0,0,Inaki Vicandi Garrido,4.39,0.32,Gran Canaria,"Las Palmas de Gran Canaria, Spain",28515.0
Round 20,17/01/16,Barcelona,6,2,0,0,Athletic Club,0,2,1,0,Antonio Mateu Lahoz,5.18,0.22,Spotify Camp Nou,"Barcelona, Spain",68019.0
Round 20,18/01/16,Eibar,5,1,0,0,Granada,1,3,0,0,Jose Maria Sanchez Martinez,5.74,0.28,Ipurua Municipal Stadium,"Eibar, Spain",4215.0
Round 19,9/1/2016,Barcelona,4,1,0,0,Granada,0,2,0,0,Carlos Velasco Carballo,5.42,0.29,Spotify Camp Nou,"Barcelona, Spain",70720.0
Round 19,9/1/2016,Getafe,1,1,0,0,Betis,0,2,0,0,Alfonso Alvarez Izquierdo,5.72,0.36,Coliseum Alfonso Pérez,"Getafe, Spain",6949.0
Round 19,9/1/2016,Sevilla,2,2,0,0,Athletic Club,0,2,0,0,Eduardo Prieto Iglesias,4.81,0.21,Ramón Sánchez Pizjuán,"Seville, Spain",35388.0
Round 19,9/1/2016,Real Madrid,5,0,0,0,Deportivo,0,3,0,0,Pedro Jesus Perez Montero,5.26,0.25,Santiago Bernabéu,"Madrid, Spain",71607.0
Round 19,9/1/2016,Levante,2,4,0,0,Rayo Vallecano,1,1,0,0,Mario Melero Lopez,5.55,0.21,Ciudad de Valencia,"Valencia, Spain",10589.0
Round 19,10/1/2016,Villarreal,2,4,0,0,Sporting,0,1,0,0,Jesus Gil Manzano,5.27,0.26,Estadio de la Ceramica,"Villarreal, Spain",19000.0
Round 19,10/1/2016,Real Sociedad,2,3,0,0,Valencia,0,4,0,0,Alejandro Hernandez,5.51,0.27,Reale Arena,"San Sebastian, Spain",24217.0
Round 19,10/1/2016,Eibar,2,2,0,0,Espanyol,1,1,0,0,Santiago Jaime Latre,5.58,0.22,Ipurua Municipal Stadium,"Eibar, Spain",4587.0
Round 19,10/1/2016,Las Palmas,1,4,0,0,Málaga,1,4,0,0,Ignacio Iglesias Villanueva,5.62,0.35,Gran Canaria,"Las Palmas de Gran Canaria, Spain",21760.0
Round 19,10/1/2016,Celta,0,2,0,0,Atl. Madrid,2,0,0,0,Ricardo De Burgos Bengoetxea,4.96,0.17,Municipal de Balaidos,"Vigo, Spain",13550.0
Round 18,2/1/2016,Espanyol,0,5,0,0,Barcelona,0,3,0,0,Jose Luis Gonzalez Gonzalez,4.82,0.22,RCDE Stadium,"Cornella, Spain",28975.0
Round 18,2/1/2016,Atl. Madrid,1,0,0,0,Levante,0,4,0,0,Carlos Clos Gomez,5.33,0.3,Vicente Calderón,"Madrid, Spain",43417.0
Round 18,2/1/2016,Málaga,2,4,0,0,Celta,0,2,1,0,Inaki Vicandi Garrido,4.39,0.32,La Rosaleda,"Malaga, Spain",17635.0
Round 18,3/1/2016,Rayo Vallecano,2,3,0,0,Real Sociedad,2,3,0,0,Antonio Mateu Lahoz,5.18,0.22,Estadio de Vallecas,"Madrid, Spain",10756.0
Round 18,3/1/2016,Granada,2,2,0,0,Sevilla,1,2,0,1,Alberto Undiano,4.53,0.14,Estadio Nuevo Los Carmenes,"Granada, Spain",13469.0
Round 18,3/1/2016,Betis,0,4,0,0,Eibar,4,3,0,0,Eduardo Prieto Iglesias,4.81,0.21,Benito Villamarin,"Seville, Spain",33609.0
Round 18,3/1/2016,Athletic Club,2,3,0,0,Las Palmas,2,4,0,0,Carlos Del Cerro Grande,4.81,0.22,San Mamés,"Bilbao, Spain",41474.0
Round 18,3/1/2016,Deportivo,1,3,0,0,Villarreal,2,3,0,0,David Fernandez Borbalan,5.63,0.31,Riazor,"La Coruna, Spain",23815.0
Round 18,3/1/2016,Valencia,2,1,0,0,Real Madrid,2,1,1,0,Jose Maria Sanchez Martinez,5.74,0.28,Mestalla,"Valencia, Spain",47185.0
Round 18,4/1/2016,Sporting,1,3,0,0,Getafe,2,3,0,0,Javier Estrada Fernandez,5.38,0.25,El Molinón,"Gijon, Spain",
Round 17,30/12/15,Levante,0,7,0,0,Málaga,1,5,0,0,Jesus Gil Manzano,5.27,0.26,Ciudad de Valencia,"Valencia, Spain",12094.0
Round 17,30/12/15,Real Madrid,3,1,0,0,Real Sociedad,1,4,0,0,Jose Luis Gonzalez Gonzalez,4.82,0.22,Santiago Bernabéu,"Madrid, Spain",69896.0
Round 17,30/12/15,Rayo Vallecano,0,3,0,0,Atl. Madrid,2,3,0,0,Jose Maria Sanchez Martinez,5.74,0.28,Estadio de Vallecas,"Madrid, Spain",12315.0
Round 17,30/12/15,Sevilla,2,3,0,0,Espanyol,0,3,0,0,Ignacio Iglesias Villanueva,5.62,0.35,Ramón Sánchez Pizjuán,"Seville, Spain",35544.0
Round 17,30/12/15,Eibar,2,3,0,0,Sporting,0,3,0,0,Carlos Velasco Carballo,5.42,0.29,Ipurua Municipal Stadium,"Eibar, Spain",5471.0
Round 17,30/12/15,Barcelona,4,1,0,0,Betis,0,3,0,0,Inaki Vicandi Garrido,4.39,0.32,Spotify Camp Nou,"Barcelona, Spain",83630.0
Round 17,30/12/15,Celta,0,3,0,0,Athletic Club,1,4,0,0,Pedro Jesus Perez Montero,5.26,0.25,Municipal de Balaidos,"Vigo, Spain",19092.0
Round 17,30/12/15,Getafe,0,3,0,0,Deportivo,0,1,0,0,Alberto Undiano,4.53,0.14,Coliseum Alfonso Pérez,"Getafe, Spain",5667.0
Round 17,30/12/15,Las Palmas,4,2,0,0,Granada,1,6,0,1,Santiago Jaime Latre,5.58,0.22,Gran Canaria,"Las Palmas de Gran Canaria, Spain",18973.0
Round 17,31/12/15,Villarreal,1,1,0,0,Valencia,0,3,0,0,Alfonso Alvarez Izquierdo,5.72,0.36,Estadio de la Ceramica,"Villarreal, Spain",18526.0
Round 16,19/12/15,Valencia,2,2,0,0,Getafe,2,6,0,0,David Fernandez Borbalan,5.63,0.31,Mestalla,"Valencia, Spain",31598.0
Round 16,19/12/15,Espanyol,1,4,0,0,Las Palmas,0,4,0,0,Mario Melero Lopez,5.55,0.21,RCDE Stadium,"Cornella, Spain",17121.0
Round 16,19/12/15,Betis,0,7,0,0,Sevilla,0,5,0,0,Carlos Clos Gomez,5.33,0.3,Benito Villamarin,"Seville, Spain",50073.0
Round 16,19/12/15,Deportivo,2,1,0,1,Eibar,0,2,0,0,Javier Estrada Fernandez,5.38,0.25,Riazor,"La Coruna, Spain",19281.0
Round 16,20/12/15,Real Madrid,10,1,0,0,Rayo Vallecano,2,3,1,1,Ignacio Iglesias Villanueva,5.62,0.35,Santiago Bernabéu,"Madrid, Spain",61567.0
Round 16,20/12/15,Athletic Club,2,0,0,0,Levante,0,5,0,0,Alejandro Hernandez,5.51,0.27,San Mamés,"Bilbao, Spain",39380.0
Round 16,20/12/15,Granada,0,4,0,0,Celta,2,2,0,0,Juan Martinez Munuera,4.9,0.19,Estadio Nuevo Los Carmenes,"Granada, Spain",14537.0
Round 16,20/12/15,Real Sociedad,0,2,0,0,Villarreal,2,1,0,0,Carlos Del Cerro Grande,4.81,0.22,Reale Arena,"San Sebastian, Spain",21949.0
Round 16,20/12/15,Málaga,1,3,0,0,Atl. Madrid,0,5,0,1,Antonio Mateu Lahoz,5.18,0.22,La Rosaleda,"Malaga, Spain",19086.0
Round 16,17/02/16,Sporting,1,2,0,0,Barcelona,3,1,0,0,Ricardo De Burgos Bengoetxea,4.96,0.17,El Molinón,"Gijon, Spain",28140.0
Round 15,11/12/2015,Getafe,1,3,0,0,Real Sociedad,1,3,0,0,Pedro Jesus Perez Montero,5.26,0.25,Coliseum Alfonso Pérez,"Getafe, Spain",5567.0
Round 15,12/12/2015,Barcelona,2,0,0,0,Deportivo,2,2,0,0,Jose Maria Sanchez Martinez,5.74,0.28,Spotify Camp Nou,"Barcelona, Spain",67194.0
Round 15,12/12/2015,Celta,1,4,0,1,Espanyol,0,2,0,0,David Fernandez Borbalan,5.63,0.31,Municipal de Balaidos,"Vigo, Spain",17154.0
Round 15,12/12/2015,Levante,1,2,0,0,Granada,2,2,0,0,Inaki Vicandi Garrido,4.39,0.32,Ciudad de Valencia,"Valencia, Spain",12466.0
Round 15,12/12/2015,Sevilla,2,3,0,0,Sporting,0,3,0,1,Carlos Del Cerro Grande,4.81,0.22,Ramón Sánchez Pizjuán,"Seville, Spain",35000.0
Round 15,12/12/2015,Las Palmas,1,3,0,0,Betis,0,0,0,0,Jesus Gil Manzano,5.27,0.26,Gran Canaria,"Las Palmas de Gran Canaria, Spain",16762.0
Round 15,13/12/15,Rayo Vallecano,1,1,0,0,Málaga,2,2,0,0,Carlos Clos Gomez,5.33,0.3,Estadio de Vallecas,"Madrid, Spain",9423.0
Round 15,13/12/15,Eibar,1,4,1,0,Valencia,1,4,1,0,Jose Luis Gonzalez Gonzalez,4.82,0.22,Ipurua Municipal Stadium,"Eibar, Spain",5182.0
Round 15,13/12/15,Atl. Madrid,2,1,0,0,Athletic Club,1,1,0,0,Juan Martinez Munuera,4.9,0.19,Vicente Calderón,"Madrid, Spain",50137.0
Round 15,13/12/15,Villarreal,1,2,0,0,Real Madrid,0,2,0,0,Alberto Undiano,4.53,0.14,Estadio de la Ceramica,"Villarreal, Spain",20468.0
Round 14,5/12/2015,Real Madrid,4,1,0,0,Getafe,1,0,0,0,Antonio Mateu Lahoz,5.18,0.22,Santiago Bernabéu,"Madrid, Spain",64897.0
Round 14,5/12/2015,Granada,0,2,0,0,Atl. Madrid,2,1,0,0,Eduardo Prieto Iglesias,4.81,0.21,Estadio Nuevo Los Carmenes,"Granada, Spain",15872.0
Round 14,5/12/2015,Valencia,1,3,0,0,Barcelona,1,1,0,0,Santiago Jaime Latre,5.58,0.22,Mestalla,"Valencia, Spain",46799.0
Round 14,5/12/2015,Deportivo,1,2,0,0,Sevilla,1,3,0,0,Ricardo De Burgos Bengoetxea,4.96,0.17,Riazor,"La Coruna, Spain",25013.0
Round 14,5/12/2015,Betis,1,5,0,0,Celta,1,5,1,0,Alejandro Hernandez,5.51,0.27,Benito Villamarin,"Seville, Spain",33762.0
Round 14,6/12/2015,Real Sociedad,2,3,0,0,Eibar,1,3,0,0,Mario Melero Lopez,5.55,0.21,Reale Arena,"San Sebastian, Spain",25013.0
Round 14,6/12/2015,Villarreal,2,1,0,0,Rayo Vallecano,1,4,0,0,Javier Estrada Fernandez,5.38,0.25,Estadio de la Ceramica,"Villarreal, Spain",16101.0
Round 14,6/12/2015,Sporting,3,2,0,0,Las Palmas,1,2,0,1,Alberto Undiano,4.53,0.14,El Molinón,"Gijon, Spain",22665.0
Round 14,6/12/2015,Athletic Club,0,2,1,0,Málaga,0,3,0,0,Alfonso Alvarez Izquierdo,5.72,0.36,San Mamés,"Bilbao, Spain",42000.0
Round 14,7/12/2015,Espanyol,1,4,0,0,Levante,1,5,0,0,Carlos Velasco Carballo,5.42,0.29,RCDE Stadium,"Cornella, Spain",14875.0
Round 13,27/11/15,Levante,0,6,1,0,Betis,1,5,0,1,Jose Maria Sanchez Martinez,5.74,0.28,Ciudad de Valencia,"Valencia, Spain",13957.0
Round 13,28/11/15,Barcelona,4,0,0,0,Real Sociedad,0,5,0,0,Ignacio Iglesias Villanueva,5.62,0.35,Spotify Camp Nou,"Barcelona, Spain",74020.0
Round 13,28/11/15,Atl. Madrid,1,0,0,0,Espanyol,0,4,0,0,Inaki Vicandi Garrido,4.39,0.32,Vicente Calderón,"Madrid, Spain",44983.0
Round 13,28/11/15,Málaga,2,3,0,1,Granada,2,6,0,0,Javier Estrada Fernandez,5.38,0.25,La Rosaleda,"Malaga, Spain",22931.0
Round 13,28/11/15,Las Palmas,0,4,0,0,Deportivo,2,3,0,0,Carlos Clos Gomez,5.33,0.3,Gran Canaria,"Las Palmas de Gran Canaria, Spain",19146.0
Round 13,28/11/15,Celta,2,3,0,0,Sporting,1,0,0,0,Santiago Jaime Latre,5.58,0.22,Municipal de Balaidos,"Vigo, Spain",17987.0
Round 13,29/11/15,Getafe,2,4,0,0,Villarreal,0,2,0,0,Jose Luis Gonzalez Gonzalez,4.82,0.22,Coliseum Alfonso Pérez,"Getafe, Spain",5903.0
Round 13,29/11/15,Eibar,0,3,0,0,Real Madrid,2,4,0,0,Jesus Gil Manzano,5.27,0.26,Ipurua Municipal Stadium,"Eibar, Spain",5892.0
Round 13,29/11/15,Rayo Vallecano,0,4,0,0,Athletic Club,3,0,1,0,Alejandro Hernandez,5.51,0.27,Estadio de Vallecas,"Madrid, Spain",13205.0
Round 13,29/11/15,Sevilla,1,3,0,0,Valencia,0,4,0,2,Carlos Velasco Carballo,5.42,0.29,Ramón Sánchez Pizjuán,"Seville, Spain",34914.0
Round 12,21/11/15,Real Sociedad,2,2,0,0,Sevilla,0,1,0,0,Antonio Mateu Lahoz,5.18,0.22,Reale Arena,"San Sebastian, Spain",19865.0
Round 12,21/11/15,Real Madrid,0,3,1,0,Barcelona,4,2,0,0,David Fernandez Borbalan,5.63,0.31,Santiago Bernabéu,"Madrid, Spain",80500.0
Round 12,21/11/15,Espanyol,2,5,0,0,Málaga,0,2,0,0,Juan Martinez Munuera,4.9,0.19,RCDE Stadium,"Cornella, Spain",13293.0
Round 12,21/11/15,Valencia,1,3,0,0,Las Palmas,1,3,0,0,Pedro Jesus Perez Montero,5.26,0.25,Mestalla,"Valencia, Spain",32078.0
Round 12,21/11/15,Deportivo,2,6,0,0,Celta,0,3,0,0,Alfonso Alvarez Izquierdo,5.72,0.36,Riazor,"La Coruna, Spain",30666.0
Round 12,22/11/15,Sporting,0,4,0,0,Levante,3,5,0,0,Mario Melero Lopez,5.55,0.21,El Molinón,"Gijon, Spain",19870.0
Round 12,22/11/15,Villarreal,1,3,0,0,Eibar,1,3,0,1,Eduardo Prieto Iglesias,4.81,0.21,Estadio de la Ceramica,"Villarreal, Spain",16770.0
Round 12,22/11/15,Granada,2,6,0,0,Athletic Club,0,3,0,0,Carlos Del Cerro Grande,4.81,0.22,Estadio Nuevo Los Carmenes,"Granada, Spain",12979.0
Round 12,22/11/15,Betis,0,1,0,0,Atl. Madrid,1,4,0,0,Santiago Jaime Latre,5.58,0.22,Benito Villamarin,"Seville, Spain",41976.0
Round 12,23/11/15,Getafe,1,5,0,0,Rayo Vallecano,1,4,0,0,Ricardo De Burgos Bengoetxea,4.96,0.17,Coliseum Alfonso Pérez,"Getafe, Spain",5103.0
Round 11,6/11/2015,Las Palmas,2,1,0,0,Real Sociedad,0,4,0,0,Carlos Velasco Carballo,5.42,0.29,Gran Canaria,"Las Palmas de Gran Canaria, Spain",18461.0
Round 11,7/11/2015,Celta,1,1,0,0,Valencia,5,3,0,0,Inaki Vicandi Garrido,4.39,0.32,Municipal de Balaidos,"Vigo, Spain",18000.0
Round 11,7/11/2015,Levante,1,4,0,0,Deportivo,1,2,0,0,Carlos Del Cerro Grande,4.81,0.22,Ciudad de Valencia,"Valencia, Spain",13771.0
Round 11,7/11/2015,Eibar,3,3,0,0,Getafe,1,1,1,0,Ignacio Iglesias Villanueva,5.62,0.35,Ipurua Municipal Stadium,"Eibar, Spain",5327.0
Round 11,7/11/2015,Rayo Vallecano,2,3,0,1,Granada,1,3,0,0,Jesus Gil Manzano,5.27,0.26,Estadio de Vallecas,"Madrid, Spain",10142.0
Round 11,7/11/2015,Málaga,0,2,0,0,Betis,1,5,0,0,Eduardo Prieto Iglesias,4.81,0.21,La Rosaleda,"Malaga, Spain",23699.0
Round 11,8/11/2015,Athletic Club,2,2,0,0,Espanyol,1,6,0,0,Alberto Undiano,4.53,0.14,San Mamés,"Bilbao, Spain",44082.0
Round 11,8/11/2015,Barcelona,3,5,0,0,Villarreal,0,3,0,0,Carlos Clos Gomez,5.33,0.3,Spotify Camp Nou,"Barcelona, Spain",74109.0
Round 11,8/11/2015,Atl. Madrid,1,4,0,0,Sporting,0,3,0,0,Javier Estrada Fernandez,5.38,0.25,Vicente Calderón,"Madrid, Spain",49323.0
Round 11,8/11/2015,Sevilla,3,1,0,0,Real Madrid,2,1,0,0,Jose Luis Gonzalez Gonzalez,4.82,0.22,Ramón Sánchez Pizjuán,"Seville, Spain",40377.0
Round 10,30/10/15,Deportivo,1,2,0,0,Atl. Madrid,1,0,0,0,Pedro Jesus Perez Montero,5.26,0.25,Riazor,"La Coruna, Spain",
Round 10,31/10/15,Real Madrid,3,0,0,0,Las Palmas,1,3,0,0,Santiago Jaime Latre,5.58,0.22,Santiago Bernabéu,"Madrid, Spain",72387.0
Round 10,31/10/15,Valencia,3,2,0,0,Levante,0,3,0,0,Ricardo De Burgos Bengoetxea,4.96,0.17,Mestalla,"Valencia, Spain",39053.0
Round 10,31/10/15,Villarreal,2,5,0,0,Sevilla,1,3,0,0,Jose Maria Sanchez Martinez,5.74,0.28,Estadio de la Ceramica,"Villarreal, Spain",16730.0
Round 10,31/10/15,Getafe,0,3,0,0,Barcelona,2,0,0,0,Juan Martinez Munuera,4.9,0.19,Coliseum Alfonso Pérez,"Getafe, Spain",10089.0
Round 10,31/10/15,Real Sociedad,2,2,0,0,Celta,3,5,0,0,David Fernandez Borbalan,5.63,0.31,Reale Arena,"San Sebastian, Spain",19729.0
Round 10,1/11/2015,Eibar,1,2,0,0,Rayo Vallecano,0,3,0,0,Alfonso Alvarez Izquierdo,5.72,0.36,Ipurua Municipal Stadium,"Eibar, Spain",5353.0
Round 10,1/11/2015,Espanyol,1,2,0,1,Granada,1,6,0,0,Alejandro Hernandez,5.51,0.27,RCDE Stadium,"Cornella, Spain",18890.0
Round 10,1/11/2015,Sporting,1,1,0,0,Málaga,0,3,0,0,Antonio Mateu Lahoz,5.18,0.22,El Molinón,"Gijon, Spain",22506.0
Round 10,1/11/2015,Betis,1,2,0,0,Athletic Club,3,4,0,0,Jose Luis Gonzalez Gonzalez,4.82,0.22,Benito Villamarin,"Seville, Spain",25872.0
Round 9,23/10/15,Rayo Vallecano,3,3,0,1,Espanyol,0,2,0,1,Eduardo Prieto Iglesias,4.81,0.21,Estadio de Vallecas,"Madrid, Spain",10480.0
Round 9,24/10/15,Celta,1,5,0,1,Real Madrid,3,1,0,0,Carlos Clos Gomez,5.33,0.3,Municipal de Balaidos,"Vigo, Spain",25494.0
Round 9,24/10/15,Granada,1,3,0,0,Betis,1,3,0,0,Antonio Mateu Lahoz,5.18,0.22,Estadio Nuevo Los Carmenes,"Granada, Spain",18293.0
Round 9,24/10/15,Sevilla,5,1,0,0,Getafe,0,2,0,1,Inaki Vicandi Garrido,4.39,0.32,Ramón Sánchez Pizjuán,"Seville, Spain",34595.0
Round 9,24/10/15,Málaga,2,0,0,0,Deportivo,0,1,0,0,Carlos Velasco Carballo,5.42,0.29,La Rosaleda,"Malaga, Spain",20654.0
Round 9,25/10/15,Levante,0,4,0,1,Real Sociedad,4,3,0,0,Alberto Undiano,4.53,0.14,Ciudad de Valencia,"Valencia, Spain",14270.0
Round 9,25/10/15,Las Palmas,0,1,0,0,Villarreal,0,2,0,0,Javier Estrada Fernandez,5.38,0.25,Gran Canaria,"Las Palmas de Gran Canaria, Spain",18517.0
Round 9,25/10/15,Barcelona,3,3,1,0,Eibar,1,5,0,0,Carlos Del Cerro Grande,4.81,0.22,Spotify Camp Nou,"Barcelona, Spain",78228.0
Round 9,25/10/15,Atl. Madrid,2,4,0,0,Valencia,1,4,0,0,Jesus Gil Manzano,5.27,0.26,Vicente Calderón,"Madrid, Spain",51099.0
Round 9,26/10/15,Athletic Club,3,1,0,0,Sporting,0,3,0,0,Ignacio Iglesias Villanueva,5.62,0.35,San Mamés,"Bilbao, Spain",41000.0
Round 8,17/10/15,Real Madrid,3,1,0,0,Levante,0,4,0,0,Jose Maria Sanchez Martinez,5.74,0.28,Santiago Bernabéu,"Madrid, Spain",74779.0
Round 8,17/10/15,Eibar,1,3,0,0,Sevilla,1,3,0,0,Juan Martinez Munuera,4.9,0.19,Ipurua Municipal Stadium,"Eibar, Spain",5568.0
Round 8,17/10/15,Barcelona,5,1,0,0,Rayo Vallecano,2,2,0,0,Pedro Jesus Perez Montero,5.26,0.25,Spotify Camp Nou,"Barcelona, Spain",75472.0
Round 8,17/10/15,Valencia,3,3,0,0,Málaga,0,3,0,0,Alejandro Hernandez,5.51,0.27,Mestalla,"Valencia, Spain",35756.0
Round 8,17/10/15,Betis,1,2,0,0,Espanyol,3,4,0,0,Ricardo De Burgos Bengoetxea,4.96,0.17,Benito Villamarin,"Seville, Spain",31652.0
Round 8,18/10/15,Villarreal,1,2,0,1,Celta,2,3,0,0,Jose Luis Gonzalez Gonzalez,4.82,0.22,Estadio de la Ceramica,"Villarreal, Spain",18219.0
Round 8,18/10/15,Real Sociedad,0,6,0,2,Atl. Madrid,2,5,0,0,Ignacio Iglesias Villanueva,5.62,0.35,Reale Arena,"San Sebastian, Spain",25644.0
Round 8,18/10/15,Getafe,4,2,0,0,Las Palmas,0,1,1,0,David Fernandez Borbalan,5.63,0.31,Coliseum Alfonso Pérez,"Getafe, Spain",5875.0
Round 8,18/10/15,Deportivo,2,2,0,0,Athletic Club,2,2,0,0,Santiago Jaime Latre,5.58,0.22,Riazor,"La Coruna, Spain",26239.0
Round 8,19/10/15,Sporting,3,3,0,0,Granada,3,6,0,2,Alfonso Alvarez Izquierdo,5.72,0.36,El Molinón,"Gijon, Spain",19905.0
Round 7,02/10/15,Celta,0,1,0,0,Getafe,0,5,0,0,Eduardo Prieto Iglesias,4.81,0.21,Municipal de Balaidos,"Vigo, Spain",18154.0
Round 7,03/10/15,Sevilla,2,5,0,0,Barcelona,1,3,0,0,Jesus Gil Manzano,5.27,0.26,Ramón Sánchez Pizjuán,"Seville, Spain",39374.0
Round 7,03/10/15,Granada,1,1,0,0,Deportivo,1,3,0,0,Inaki Vicandi Garrido,4.39,0.32,Estadio Nuevo Los Carmenes,"Granada, Spain",14168.0
Round 7,03/10/15,Espanyol,1,3,0,0,Sporting,2,3,0,0,Carlos Clos Gomez,5.33,0.3,RCDE Stadium,"Cornella, Spain",18885.0
Round 7,03/10/15,Las Palmas,0,2,0,0,Eibar,2,2,0,0,Antonio Mateu Lahoz,5.18,0.22,Gran Canaria,"Las Palmas de Gran Canaria, Spain",18577.0
Round 7,03/10/15,Málaga,3,4,0,1,Real Sociedad,1,2,0,0,Carlos Del Cerro Grande,4.81,0.22,La Rosaleda,"Malaga, Spain",17175.0
Round 7,04/10/15,Rayo Vallecano,0,4,0,0,Betis,2,2,0,0,Ignacio Iglesias Villanueva,5.62,0.35,Estadio de Vallecas,"Madrid, Spain",11820.0
Round 7,04/10/15,Athletic Club,3,0,0,0,Valencia,1,4,0,0,Javier Estrada Fernandez,5.38,0.25,San Mamés,"Bilbao, Spain",50000.0
Round 7,04/10/15,Levante,1,4,0,0,Villarreal,0,4,0,1,Alfonso Alvarez Izquierdo,5.72,0.36,Ciudad de Valencia,"Valencia, Spain",20038.0
Round 7,04/10/15,Atl. Madrid,1,6,0,0,Real Madrid,1,4,0,0,Alberto Undiano,4.53,0.14,Vicente Calderón,"Madrid, Spain",53079.0
Round 6,25/09/15,Valencia,1,3,0,0,Granada,0,3,0,0,Carlos Clos Gomez,5.33,0.3,Mestalla,"Valencia, Spain",41124.0
Round 6,26/09/15,Barcelona,2,2,0,0,Las Palmas,1,4,0,0,Ricardo De Burgos Bengoetxea,4.96,0.17,Spotify Camp Nou,"Barcelona, Spain",74196.0
Round 6,26/09/15,Real Madrid,0,4,0,0,Málaga,0,4,1,0,Jose Luis Gonzalez Gonzalez,4.82,0.22,Santiago Bernabéu,"Madrid, Spain",77531.0
Round 6,26/09/15,Sevilla,3,1,0,0,Rayo Vallecano,2,3,0,1,Alejandro Hernandez,5.51,0.27,Ramón Sánchez Pizjuán,"Seville, Spain",33709.0
